time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-02-09T02:38:33.760Z,19.0586,-66.5565,43,2.55,md,6,296,0.7388,0.32,pr,pr2018040001,2018-02-09T04:35:34.735Z,"66km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.98,9.2,0.09,3,reviewed,pr,pr
2018-02-09T02:20:42.187Z,56.3609,-149.2471,10.5,3,ml,,,,0.43,ak,ak18439646,2018-02-17T05:38:15.674Z,"249km SE of Kodiak, Alaska",earthquake,,9.9,,,reviewed,ak,ak
2018-02-09T02:14:02.030Z,23.8936,121.6365,10,4.7,mb,,95,0.281,0.65,us,us2000cz9q,2018-02-09T02:45:43.040Z,"9km SSE of Hualian, Taiwan",earthquake,2.1,1.9,0.09,37,reviewed,us,us
2018-02-09T02:01:42.458Z,51.5376,176.873,17,2.7,ml,,,,0.58,ak,ak18439642,2018-02-17T05:38:13.037Z,"80km SW of Kiska Volcano, Alaska",earthquake,,16.1,,,reviewed,ak,ak
2018-02-09T01:56:00.020Z,55.9067,-150.0959,11.9,2.9,ml,,,,0.52,ak,ak18439641,2018-02-17T05:38:12.337Z,"252km SE of Kodiak, Alaska",earthquake,,8.3,,,reviewed,ak,ak
2018-02-09T01:45:47.832Z,50.5362,179.2134,28.5,2.6,ml,,,,0.62,ak,ak18439640,2018-02-17T05:38:11.708Z,"143km SW of Amatignak Island, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2018-02-09T01:17:45.720Z,18.9321,-68.8848,77,2.56,md,4,335,0.6544,0.39,pr,pr2018040000,2018-02-09T04:35:22.541Z,"18km ESE of Miches, Dominican Republic",earthquake,9.23,5.6,0.65,3,reviewed,pr,pr
2018-02-09T01:04:43.996Z,59.0572,-153.0838,66.6,4.3,ml,,,,0.92,ak,ak18414744,2018-02-17T05:43:40.190Z,"107km SW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-02-09T00:40:25.247Z,56.3135,-148.9814,10,2.8,ml,,,,0.47,ak,ak18439635,2018-02-17T05:38:07.613Z,"265km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-08T23:46:06.447Z,56.2145,-149.3248,11.8,2.6,ml,,,,0.63,ak,ak18439015,2018-02-17T01:01:47.768Z,"256km SE of Kodiak, Alaska",earthquake,,7.1,,,reviewed,ak,ak
2018-02-08T23:29:00.460Z,-3.1895,150.3416,10,4.7,mb,,40,2.072,0.88,us,us2000cz8q,2018-02-13T06:28:39.040Z,"84km SW of Kavieng, Papua New Guinea",earthquake,7.9,1.9,0.075,54,reviewed,us,us
2018-02-08T23:05:46.830Z,56.251,-149.2587,22.78,3.4,ml,,182,2.38,0.84,us,us2000d3q3,2018-02-17T06:11:05.040Z,"256km SE of Kodiak, Alaska",earthquake,7.9,9.6,0.046,62,reviewed,us,us
2018-02-08T22:56:05.820Z,36.0386,-97.8981,4.88,2.6,mb_lg,,32,0.352,0.26,us,us2000cz7h,2018-02-09T17:39:52.198Z,"7km S of Hennessey, Oklahoma",earthquake,1.1,4.8,0.092,31,reviewed,us,us
2018-02-08T21:58:36.450Z,-37.4535,-74.2285,10,4.4,mb,,138,1.088,0.76,us,us2000cz5w,2018-02-08T22:51:10.487Z,"54km WNW of Lebu, Chile",earthquake,6.9,1.9,0.108,25,reviewed,us,us
2018-02-08T21:43:42.221Z,50.5414,-174.6095,11,3.6,ml,,,,0.59,ak,ak18414481,2018-02-17T01:28:47.617Z,"186km S of Atka, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2018-02-08T21:37:06.670Z,-37.437,-74.0637,10,4.6,mb,,136,0.98,0.79,us,us2000cz50,2018-02-13T06:23:19.686Z,"41km WNW of Lebu, Chile",earthquake,6.3,2,0.165,11,reviewed,us,us
2018-02-08T21:32:17.540Z,56.2906,-149.3659,21.48,3.2,ml,,221,2.308,0.85,us,us2000d3pz,2018-02-19T00:42:45.040Z,"248km SE of Kodiak, Alaska",earthquake,8.9,10.6,0.056,42,reviewed,us,us
2018-02-08T21:20:22.140Z,56.4816,-150.2832,21.13,2.6,ml,,239,1.809,1.28,us,us2000d3px,2018-02-17T06:46:39.040Z,"194km SE of Kodiak, Alaska",earthquake,5.1,13.6,0.066,30,reviewed,us,us
2018-02-08T21:19:23.780Z,-37.4178,-74.0371,10,5.6,mww,,121,0.951,0.71,us,us2000cz4c,2018-02-09T01:08:46.042Z,"40km WNW of Lebu, Chile",earthquake,4.6,1.9,0.065,23,reviewed,us,us
2018-02-08T21:17:08.680Z,56.4381,-149.0999,20.46,2.6,ml,,233,2.329,0.48,us,us2000d3pw,2018-02-17T06:40:47.040Z,"250km SE of Kodiak, Alaska",earthquake,4.1,10.9,0.081,20,reviewed,us,us
2018-02-08T20:58:48.130Z,32.8752,93.4138,10,4.8,mb,,54,3.718,0.88,us,us2000cz40,2018-02-12T15:10:03.040Z,"116km NNW of Zaindainxoi, China",earthquake,8.6,1.9,0.051,117,reviewed,us,us
2018-02-08T20:56:29.710Z,30.4063,87.8723,9.66,4.2,mb,,84,2.609,0.88,us,us2000cz3t,2018-02-08T21:23:01.040Z,"93km SW of Jiajuedibu, China",earthquake,9,4.5,0.094,31,reviewed,us,us
2018-02-08T20:46:54.165Z,56.3464,-148.8377,11.9,2.7,ml,,,,0.53,ak,ak18438991,2018-02-17T01:01:33.041Z,"269km SE of Kodiak, Alaska",earthquake,,9.8,,,reviewed,ak,ak
2018-02-08T20:30:20.317Z,55.8651,-150.1676,11.9,3.1,ml,,,,0.81,ak,ak18414399,2018-02-17T01:01:31.652Z,"254km SSE of Kodiak, Alaska",earthquake,,6.1,,,reviewed,ak,ak
2018-02-08T20:28:36.430Z,18.3941,-66.0916,115,2.84,md,10,231,0.0855,0.12,pr,pr2018039018,2018-02-12T14:55:24.040Z,"5km NNW of San Juan, Puerto Rico",earthquake,1.87,0.88,0.18,10,reviewed,pr,pr
2018-02-08T20:22:33.278Z,55.9309,-150.1907,12,3.2,ml,,,,0.68,ak,ak18414392,2018-02-17T01:01:30.843Z,"247km SE of Kodiak, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2018-02-08T20:05:10.800Z,36.0361,-97.8982,5.929,2.9,ml,,27,,0.2,us,us2000cz1e,2018-02-12T14:23:59.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,1.1,,,reviewed,tul,tul
2018-02-08T20:00:33.343Z,56.0623,-149.9436,4.3,3.2,ml,,,,0.5,ak,ak18438986,2018-02-17T01:28:46.834Z,"243km SE of Kodiak, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2018-02-08T19:57:33.790Z,56.0851,-149.9762,10,4.1,ml,,148,2.154,0.61,us,us2000cz1a,2018-02-17T01:28:46.161Z,"240km SE of Kodiak, Alaska",earthquake,3.1,2,0.049,54,reviewed,us,us
2018-02-08T19:56:36.411Z,53.2526,-165.6979,25.6,3.6,ml,,,,0.48,ak,ak18414226,2018-02-17T01:28:45.435Z,"88km SE of Unalaska, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2018-02-08T19:55:41.595Z,62.0462,-149.6601,39.1,2.8,ml,,,,0.43,ak,ak18414218,2018-02-17T01:04:47.370Z,"16km SE of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-02-08T19:46:19.310Z,18.3391,-68.0155,102,3.2,md,9,148,0.4055,0.43,pr,pr2018039016,2018-02-12T13:57:39.040Z,"59km SE of Punta Cana, Dominican Republic",earthquake,3.26,2.54,0.2,7,reviewed,pr,pr
2018-02-08T19:04:29.820Z,42.6091667,-111.4285,-3.45,2.56,ml,13,104,0.1374,0.18,uu,uu60267417,2018-02-13T19:20:33.536Z,"15km ESE of Soda Springs, Idaho",earthquake,0.45,0.95,0.233,4,reviewed,uu,uu
2018-02-08T19:00:48.940Z,56.1673,-149.262,11.1,3,ml,,,,0.81,ak,ak18414203,2018-02-17T01:01:21.668Z,"263km SE of Kodiak, Alaska",earthquake,,5.2,,,reviewed,ak,ak
2018-02-08T18:33:29.540Z,-6.0128,153.9197,12.73,5,mb,,63,2.516,1.41,us,us2000cyzy,2018-02-08T20:48:25.040Z,"176km W of Panguna, Papua New Guinea",earthquake,8.1,5,0.071,64,reviewed,us,us
2018-02-08T18:13:06.587Z,56.1159,-149.3017,1.4,2.8,ml,,,,0.58,ak,ak18438971,2018-02-17T01:01:18.268Z,"265km SE of Kodiak, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-02-08T17:55:48.220Z,55.8234,162.0143,80.24,4.2,mb,,142,3.425,1.4,us,us2000cyzh,2018-02-08T20:35:53.040Z,"53km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,7.5,9.5,0.062,72,reviewed,us,us
2018-02-08T17:37:47.947Z,56.2207,-149.4244,11.7,2.9,ml,,,,0.49,ak,ak18438969,2018-02-17T01:01:16.899Z,"251km SE of Kodiak, Alaska",earthquake,,8.3,,,reviewed,ak,ak
2018-02-08T17:31:44.820Z,55.9356,-149.7928,10.6,2.7,ml,,,,0.67,ak,ak18414126,2018-02-17T01:01:16.143Z,"260km SE of Kodiak, Alaska",earthquake,,13.4,,,reviewed,ak,ak
2018-02-08T16:59:24.770Z,19.0553,-67.5661,79,2.98,md,9,224,0.6765,0.63,pr,pr2018039015,2018-02-09T15:37:46.040Z,"80km NE of Punta Cana, Dominican Republic",earthquake,6.13,9.06,0.31,7,reviewed,pr,pr
2018-02-08T16:44:35.830Z,53.5159,-165.5052,50.84,2.7,ml,,199,0.605,0.6,us,us2000cyz5,2018-02-17T01:01:10.876Z,"71km SSE of Akutan, Alaska",earthquake,7.2,27.4,,,reviewed,us,ak
2018-02-08T15:52:11.850Z,18.9283,-67.5576,3,2.71,md,7,214,0.6416,0.57,pr,pr2018039014,2018-02-08T19:38:41.468Z,"68km NW of San Antonio, Puerto Rico",earthquake,5.39,2.54,0.26,6,reviewed,pr,pr
2018-02-08T15:41:41.315Z,61.7317,-147.1589,25,2.6,ml,,,,0.65,ak,ak18414020,2018-02-17T01:01:04.582Z,"78km NNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-02-08T15:31:14.809Z,55.8909,-149.206,11.8,2.9,ml,,,,0.53,ak,ak18414017,2018-02-17T01:01:02.543Z,"287km SE of Kodiak, Alaska",earthquake,,8.7,,,reviewed,ak,ak
2018-02-08T15:25:42.882Z,55.9155,-150.1763,11.9,3,ml,,,,0.76,ak,ak18438947,2018-02-17T01:01:01.827Z,"249km SE of Kodiak, Alaska",earthquake,,11.7,,,reviewed,ak,ak
2018-02-08T15:21:05.936Z,55.9786,-149.9754,5.2,2.6,ml,,,,0.57,ak,ak18438945,2018-02-17T01:01:00.523Z,"250km SE of Kodiak, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2018-02-08T15:13:53.982Z,51.761,-179.5967,114.6,2.8,ml,,,,0.64,ak,ak18413965,2018-02-17T01:00:59.846Z,"59km ESE of Semisopochnoi Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-02-08T14:34:21.490Z,36.0189,139.2102,72.71,4.6,mb,,121,0.968,0.79,us,us2000cyv6,2018-02-10T12:59:44.475Z,"6km SW of Ogawa, Japan",earthquake,4.9,8.6,0.097,32,reviewed,us,us
2018-02-08T14:02:43.560Z,55.9874,-149.7331,10,4.4,mb,,146,2.322,0.98,us,us2000cyut,2018-02-17T01:28:42.998Z,"258km SE of Kodiak, Alaska",earthquake,7.1,1.9,0.155,12,reviewed,us,us
2018-02-08T13:51:31.745Z,55.8245,-150.2351,11.4,2.5,ml,,,,0.54,ak,ak18438936,2018-02-17T01:00:54.327Z,"255km SSE of Kodiak, Alaska",earthquake,,13.4,,,reviewed,ak,ak
2018-02-08T13:38:11.065Z,56.0344,-149.72,10,2.7,ml,,,,0.46,ak,ak18438935,2018-02-17T01:00:53.685Z,"254km SE of Kodiak, Alaska",earthquake,,9.6,,,reviewed,ak,ak
2018-02-08T13:20:32.570Z,36.0353,-97.8984,4.47,2.9,mb_lg,,45,0.352,0.22,us,us2000cyuj,2018-02-08T16:05:24.558Z,"8km S of Hennessey, Oklahoma",earthquake,1.1,5.5,0.054,88,reviewed,us,us
2018-02-08T13:19:49.551Z,55.9047,-150.2239,11.1,3.1,ml,,,,0.7,ak,ak18413889,2018-02-17T01:00:52.232Z,"248km SSE of Kodiak, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2018-02-08T12:51:21.685Z,55.839,-150.2309,9.9,2.6,ml,,,,0.53,ak,ak18438930,2018-02-17T01:00:50.345Z,"254km SSE of Kodiak, Alaska",earthquake,,12.2,,,reviewed,ak,ak
2018-02-08T12:28:55.760Z,36.0348,-97.9036,5,2.9,mb_lg,,58,0.348,0.06,us,us2000cytw,2018-02-08T13:42:47.661Z,"8km S of Hennessey, Oklahoma",earthquake,1,1.6,0.055,87,reviewed,us,us
2018-02-08T12:07:14.900Z,55.9954,-150.1143,11,3.1,ml,,,,0.61,ak,ak18413830,2018-02-17T01:00:46.717Z,"243km SE of Kodiak, Alaska",earthquake,,4.9,,,reviewed,ak,ak
2018-02-08T12:04:56.820Z,13.9123,-92.2089,42.91,4.4,mb,,180,0.786,0.99,us,us2000cysz,2018-02-08T23:01:44.709Z,"53km SW of Champerico, Guatemala",earthquake,7.6,6.7,0.051,109,reviewed,us,us
2018-02-08T11:56:05.574Z,56.4126,-148.3823,11.7,3,ml,,,,0.45,ak,ak18413826,2018-02-17T01:00:44.569Z,"288km ESE of Kodiak, Alaska",earthquake,,4.5,,,reviewed,ak,ak
2018-02-08T11:54:43.506Z,51.5148,178.8124,57.3,3.4,ml,,,,0.38,ak,ak18413824,2018-02-17T01:00:43.915Z,"52km SSE of Little Sitkin Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-02-08T11:04:01.310Z,52.5675,-179.4521,211.02,5.6,mww,,25,1.42,1.05,us,us2000cysh,2018-02-17T01:32:22.417Z,"94km NE of Semisopochnoi Island, Alaska",earthquake,8.1,5.1,0.073,18,reviewed,us,us
2018-02-08T10:54:19.026Z,55.8887,-150.1666,11.9,3.1,ml,,,,0.62,ak,ak18413734,2018-02-17T01:00:39.800Z,"252km SSE of Kodiak, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2018-02-08T10:35:13.970Z,18.9975,-66.5503,52,2.67,md,4,337,0.682,0.09,pr,pr2018039011,2018-02-08T13:13:54.205Z,"59km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.84,2.95,0,1,reviewed,pr,pr
2018-02-08T10:31:01.136Z,55.9191,-149.9175,12,3,ml,,,,0.69,ak,ak18438913,2018-02-17T01:00:38.431Z,"257km SE of Kodiak, Alaska",earthquake,,7.9,,,reviewed,ak,ak
2018-02-08T10:07:15.904Z,56.0484,-149.7767,12,2.8,ml,,,,0.6,ak,ak18438911,2018-02-17T01:00:37.026Z,"251km SE of Kodiak, Alaska",earthquake,,14.4,,,reviewed,ak,ak
2018-02-08T10:03:35.332Z,55.9588,-149.8209,11.4,3.1,ml,,,,0.64,ak,ak18438909,2018-02-17T00:59:54.026Z,"257km SE of Kodiak, Alaska",earthquake,,6,,,reviewed,ak,ak
2018-02-08T09:58:35.373Z,56.3872,-149.3156,11.5,2.7,ml,,,,0.56,ak,ak18438908,2018-02-17T00:59:53.385Z,"243km SE of Kodiak, Alaska",earthquake,,11.2,,,reviewed,ak,ak
2018-02-08T09:52:47.330Z,4.7512,96.2239,10,5.3,mww,,148,0.862,1.29,us,us2000cyrm,2018-02-09T02:47:40.084Z,"51km S of Reuleuet, Indonesia",earthquake,6.6,1.8,0.073,18,reviewed,us,us
2018-02-08T09:27:21.280Z,19.2268,-68.4996,36,2.8,md,9,231,0.7226,0.66,pr,pr2018039013,2018-02-08T14:59:43.607Z,"63km ENE of Miches, Dominican Republic",earthquake,5.93,15.91,0.51,8,reviewed,pr,pr
2018-02-08T09:25:49.007Z,55.7619,-149.2229,9.7,3.5,ml,,,,0.77,ak,ak18413669,2018-02-17T01:28:40.721Z,"298km SE of Kodiak, Alaska",earthquake,,4.9,,,reviewed,ak,ak
2018-02-08T09:15:15.039Z,55.8714,-150.1126,11.2,3.6,ml,,,,0.79,ak,ak18413621,2018-02-17T00:59:45.995Z,"255km SE of Kodiak, Alaska",earthquake,,4.1,,,reviewed,ak,ak
2018-02-08T09:00:46.130Z,-6.9855,147.4021,59.42,4.4,mb,,88,2.415,1.05,us,us2000cyr2,2018-02-08T09:39:51.186Z,"54km ESE of Lae, Papua New Guinea",earthquake,5.8,8.8,0.12,20,reviewed,us,us
2018-02-08T08:57:31.730Z,55.8702,-150.1959,4.52,3.8,ml,,214,2.183,0.53,us,us2000cyqz,2018-02-17T00:59:44.399Z,"252km SSE of Kodiak, Alaska",earthquake,4.3,8.6,0.06,36,reviewed,us,us
2018-02-08T08:50:16.454Z,55.8816,-150.1702,10.8,2.9,ml,,,,0.59,ak,ak18438895,2018-02-17T00:59:43.694Z,"252km SSE of Kodiak, Alaska",earthquake,,6.9,,,reviewed,ak,ak
2018-02-08T08:08:16.322Z,56.2222,-149.3522,7.7,2.7,ml,,,,0.78,ak,ak18438887,2018-02-17T00:59:39.162Z,"254km SE of Kodiak, Alaska",earthquake,,8.9,,,reviewed,ak,ak
2018-02-08T07:52:17.748Z,51.0208,-179.8554,4.9,2.6,ml,,,,0.51,ak,ak18413603,2018-02-17T00:59:37.854Z,"58km WSW of Amatignak Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-02-08T07:20:27.477Z,55.8994,-150.0905,6.8,3.2,ml,,,,0.76,ak,ak18438881,2018-02-17T00:59:35.090Z,"253km SE of Kodiak, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2018-02-08T07:17:46.830Z,18.1675,-67.3288,5,2.74,md,19,163,0.2431,0.59,pr,pr2018039002,2018-02-08T09:24:56.040Z,"17km NW of Puerto Real, Puerto Rico",earthquake,1.18,1.05,0.28,16,reviewed,pr,pr
2018-02-08T07:02:53.078Z,56.2904,-148.6114,11.4,2.9,ml,,,,0.75,ak,ak18438879,2018-02-17T00:59:33.723Z,"284km SE of Kodiak, Alaska",earthquake,,6.1,,,reviewed,ak,ak
2018-02-08T06:46:47.766Z,56.3051,-148.7666,10.2,2.9,ml,,,,0.61,ak,ak18438877,2018-02-17T00:59:32.416Z,"275km SE of Kodiak, Alaska",earthquake,,7.4,,,reviewed,ak,ak
2018-02-08T06:22:53.701Z,55.9941,-150.1497,5.6,3.1,ml,,,,0.61,ak,ak18438874,2018-02-17T00:59:30.421Z,"242km SE of Kodiak, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2018-02-08T06:20:12.855Z,56.3973,-149.2658,12,2.8,ml,,,,0.47,ak,ak18438871,2018-02-17T00:59:29.045Z,"245km SE of Kodiak, Alaska",earthquake,,8.5,,,reviewed,ak,ak
2018-02-08T06:16:03.912Z,55.8664,-150.1297,10.1,2.6,ml,,,,0.54,ak,ak18438870,2018-02-17T00:59:28.423Z,"255km SE of Kodiak, Alaska",earthquake,,14.2,,,reviewed,ak,ak
2018-02-08T05:40:04.290Z,-17.6283,-69.5893,138.23,4.5,mb,,84,0.707,1.45,us,us2000cyp5,2018-02-08T06:23:13.040Z,"50km ESE of Tarata, Peru",earthquake,6.3,4.6,0.087,39,reviewed,us,us
2018-02-08T05:38:53.760Z,56.2065,-148.4523,11.6,2.9,ml,,,,0.74,ak,ak18438864,2018-02-17T00:59:24.482Z,"298km SE of Kodiak, Alaska",earthquake,,10,,,reviewed,ak,ak
2018-02-08T05:28:33.554Z,56.0412,-149.4322,10.7,2.7,ml,,,,0.55,ak,ak18438861,2018-02-17T00:59:23.235Z,"265km SE of Kodiak, Alaska",earthquake,,8,,,reviewed,ak,ak
2018-02-08T05:13:33.212Z,55.8989,-150.2088,9.6,2.8,ml,,,,0.68,ak,ak18438858,2018-02-17T00:59:21.208Z,"249km SSE of Kodiak, Alaska",earthquake,,7.3,,,reviewed,ak,ak
2018-02-08T05:05:36.455Z,55.9251,-150.1858,9.7,2.9,ml,,,,0.59,ak,ak18438857,2018-02-17T00:59:20.506Z,"247km SE of Kodiak, Alaska",earthquake,,7.5,,,reviewed,ak,ak
2018-02-08T04:58:58.781Z,55.8883,-150.081,11.8,3.1,ml,,,,0.85,ak,ak18413544,2018-02-17T00:59:18.239Z,"254km SE of Kodiak, Alaska",earthquake,,6.9,,,reviewed,ak,ak
2018-02-08T04:45:48.087Z,55.8797,-150.2636,9,3.2,ml,,,,0.79,ak,ak18413539,2018-02-17T01:28:39.286Z,"249km SSE of Kodiak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2018-02-08T04:44:46.035Z,56.669,-147.9874,12,3,ml,,,,0.5,ak,ak18438852,2018-02-17T01:28:38.588Z,"294km ESE of Kodiak, Alaska",earthquake,,10.3,,,reviewed,ak,ak
2018-02-08T04:42:52.666Z,56.6373,-148.0247,7.3,2.8,ml,,,,0.34,ak,ak18438851,2018-02-17T01:28:37.936Z,"294km ESE of Kodiak, Alaska",earthquake,,8.2,,,reviewed,ak,ak
2018-02-08T04:39:25.355Z,55.8333,-150.1095,12,2.8,ml,,,,0.72,ak,ak18438850,2018-02-17T00:59:15.454Z,"259km SSE of Kodiak, Alaska",earthquake,,9.4,,,reviewed,ak,ak
2018-02-08T04:32:11.328Z,55.9087,-150.1424,11.8,2.8,ml,,,,0.61,ak,ak18438849,2018-02-17T00:59:14.820Z,"250km SE of Kodiak, Alaska",earthquake,,13.5,,,reviewed,ak,ak
2018-02-08T04:30:01.950Z,55.9237,-150.2215,10.8,2.9,ml,,,,0.6,ak,ak18438848,2018-02-17T00:59:14.175Z,"246km SSE of Kodiak, Alaska",earthquake,,15.1,,,reviewed,ak,ak
2018-02-08T04:23:22.208Z,56.3225,-149.3856,8.2,3.1,ml,,,,0.84,ak,ak18413529,2018-02-17T00:59:12.629Z,"245km SE of Kodiak, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2018-02-08T04:14:14.961Z,55.9471,-150.0874,11.9,3.2,ml,,,,0.49,ak,ak18413522,2018-02-17T00:59:11.545Z,"249km SE of Kodiak, Alaska",earthquake,,7.5,,,reviewed,ak,ak
2018-02-08T03:58:02.160Z,56.0854,-150.3202,15.49,4.8,mww,,142,1.996,1.46,us,us2000cynn,2018-02-17T00:59:08.013Z,"228km SE of Kodiak, Alaska",earthquake,6.7,4,0.048,42,reviewed,us,us
2018-02-08T03:16:21.830Z,18.4945,-67.2145,74,2.58,md,6,297,0.1068,0.42,pr,pr2018039003,2018-02-08T08:32:43.544Z,"9km NW of Aguadilla, Puerto Rico",earthquake,2.63,1.94,0.15,6,reviewed,pr,pr
2018-02-08T03:14:37.247Z,59.1117,-155.0739,199.7,2.5,ml,,,,0.99,ak,ak18413440,2018-02-08T11:17:17.974Z,"71km S of Old Iliamna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-02-08T03:14:28.139Z,55.6671,-149.1878,11.8,4.2,ml,,,,0.81,ak,ak18413441,2018-02-17T00:59:03.848Z,"Gulf of Alaska",earthquake,,3.8,,,reviewed,ak,ak
2018-02-08T03:06:03.350Z,23.9129,121.6509,10,4.7,mb,,140,0.264,0.47,us,us2000cyni,2018-02-08T05:30:48.748Z,"8km SSE of Hualian, Taiwan",earthquake,2,1.9,0.126,19,reviewed,us,us
2018-02-08T02:59:54.623Z,55.9057,-149.2052,11.1,3.1,ml,,,,0.66,ak,ak18413437,2018-02-17T00:59:02.399Z,"286km SE of Kodiak, Alaska",earthquake,,8,,,reviewed,ak,ak
2018-02-08T02:39:10.560Z,19.1718,-64.3693,63,3.53,md,8,344,1.8025,0.34,pr,pr2018039001,2018-02-08T06:13:09.805Z,"87km NNE of Road Town, British Virgin Islands",earthquake,7.43,21.02,0.11,4,reviewed,pr,pr
2018-02-08T02:29:14.640Z,79.8071,2.0308,10,5.6,mww,,67,2.044,1.16,us,us2000cymg,2018-02-08T21:59:43.867Z,"Greenland Sea",earthquake,7.4,2,0.069,20,reviewed,us,us
2018-02-08T02:07:07.367Z,59.0239,-136.3375,13,2.9,ml,,,,0.52,ak,ak18413407,2018-02-17T00:59:00.914Z,"59km WSW of Haines, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2018-02-08T01:54:59.850Z,-5.2508,145.6947,53.04,4.3,mb,,117,4.375,0.52,us,us2000cylz,2018-02-08T02:30:10.040Z,"11km WSW of Madang, Papua New Guinea",earthquake,12.8,7.7,0.122,19,reviewed,us,us
2018-02-08T01:39:16.726Z,55.875,-150.1194,11.8,3.1,ml,,,,0.72,ak,ak18438829,2018-02-17T00:58:58.036Z,"254km SE of Kodiak, Alaska",earthquake,,7.5,,,reviewed,ak,ak
2018-02-08T01:34:02.433Z,52.5285,-162.7549,10.8,3.4,ml,,,,0.51,ak,ak18413259,2018-02-17T00:58:57.186Z,"262km S of False Pass, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2018-02-08T01:33:53.180Z,42.4595,146.8639,83.78,4.5,mb,,187,2.788,0.53,us,us2000cykb,2018-02-08T01:45:04.040Z,"142km SE of Nemuro, Japan",earthquake,8,13.1,0.107,26,reviewed,us,us
2018-02-08T01:24:28.558Z,56.1878,-148.8233,11.7,2.9,ml,,,,0.6,ak,ak18438825,2018-02-17T00:58:54.922Z,"281km SE of Kodiak, Alaska",earthquake,,8.6,,,reviewed,ak,ak
2018-02-08T01:10:55.959Z,57.6157,-151.5412,27.1,2.8,ml,,,,0.71,ak,ak18413242,2018-02-17T01:28:36.448Z,"55km ESE of Kodiak, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-02-08T01:02:18.958Z,56.128,-149.7222,11.8,3.2,ml,,,,0.42,ak,ak18438822,2018-02-17T00:58:51.541Z,"246km SE of Kodiak, Alaska",earthquake,,7.3,,,reviewed,ak,ak
2018-02-08T00:59:27.900Z,23.9407,121.6175,4.59,4.3,mb,,95,0.233,0.45,us,us2000cyk3,2018-02-09T01:13:48.999Z,"4km SSE of Hualian, Taiwan",earthquake,2.4,1.5,0.239,5,reviewed,us,us
2018-02-08T00:54:16.710Z,23.8944,121.6418,6.13,5.2,mb,,83,0.281,0.83,us,us2000cyjq,2018-02-09T16:21:05.479Z,"9km SSE of Hualian, Taiwan",earthquake,4.3,3.7,0.051,125,reviewed,us,us
2018-02-08T00:33:27.898Z,56.2075,-148.7132,11.4,2.8,ml,,,,0.63,ak,ak18438819,2018-02-17T00:58:48.418Z,"285km SE of Kodiak, Alaska",earthquake,,7.9,,,reviewed,ak,ak
2018-02-08T00:22:26.830Z,56.1421,-148.8031,19.92,3.2,ml,,226,2.644,0.5,us,us2000cyk4,2018-02-17T00:58:47.076Z,"285km SE of Kodiak, Alaska",earthquake,11.7,10.5,0.062,34,reviewed,us,us
2018-02-08T00:03:33.610Z,58.03,-143.0475,10,3.4,ml,,137,2.03,0.6,us,us2000cyj5,2018-02-17T01:28:35.372Z,"229km S of Cape Yakataga, Alaska",earthquake,4.1,1.9,0.039,87,reviewed,us,us
2018-02-07T23:55:27.010Z,56.1235,-149.2421,10,4.5,mb,,141,2.473,0.94,us,us2000cyiw,2018-02-08T00:13:00.040Z,"267km SE of Kodiak, Alaska",earthquake,6.8,1.9,0.06,81,reviewed,us,us
2018-02-07T23:21:12.622Z,56.2872,-159.1979,3.1,3.3,ml,,,,0.53,ak,ak18413114,2018-02-07T23:35:30.443Z,"27km W of Chignik Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-02-07T22:36:25.700Z,18.2205,-66.0031,15,2.85,md,3,333,1.0709,0.34,pr,pr2018038008,2018-02-07T23:21:15.830Z,"4km SW of Gurabo, Puerto Rico",earthquake,13.01,26.38,0.08,3,reviewed,pr,pr
